Order/PO Number,External ID,Model number,ASIN,Merchant SKU,Title,List price,Discount,Cost,Quantity Ordered,Previously Confirmed Quantity,Quantity Confirmed,Quantity Canceled,Quantity Received,Hand Off Start,Hand Off End,Hand Off Type,Expected Hand Off Date,Availability Status,Error From Previous Upload Attempt,Vendor code,Fulfillment Center,Consolidation ID,Condition,Order date,Is Back Order,Freight terms,Payment Method,Special Instructions,Comments,Legal Entity Id,Currency code,External ID type,Item Package Quantity,Aggregate Quantity,Merchant Customer ID,Merchant Sku ratio,Priority
69VED3RS,6221319270906,2324268418,B0DBVTJVD6,,"Junior Baby Girl Pajama Set, Patterned White * Pale Pink, 18 Months",EGP 242.32,0%,242.32,2,,2,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319269740,2324267406,B0DBVTK2G6,,"Junior Baby Girl Pajama Set, Yellow * Patterned White, 6 Months",EGP 242.32,0%,242.32,8,,8,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319269382,2324267209,B0DBVTK4D3,,"Junior Baby Girl Romper, White * Yellow, 9 Months",EGP 242.32,0%,242.32,1,,1,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319274898,2324209412,B0DBVTKP5K,,"Junior Baby Boy Romper, Patterned Gray, 12 Months",EGP 222.37,0%,222.37,1,,1,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319277196,2324211403,B0DBVTMSPQ,,"Junior Baby Boy Hooded Romper, Patterned Beige, 3 Months",EGP 222.37,0%,222.37,4,,4,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319276441,2324210612,B0DBVTNMK6,,"Junior Baby Boy Pajama Set, Opal Green * Ecru, 12 Months",EGP 242.32,0%,242.32,7,,7,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319272214,2324207303,B0DBVTTB7G,,"Junior Baby Boy Romper, Patterned Ecru * Baby Blue, 3 Months",EGP 205.26,0%,205.26,3,,3,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319275208,2324272606,B0DBVTXBYG,,"Junior Baby Girl Romper, Nude Pink, 6 Months",EGP 205.26,0%,205.26,10,,10,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319279763,2324213612,B0DBVTXWLH,,"Junior Baby Boy Romper, Patterned White * Peachy, 12 Months",EGP 205.26,0%,205.26,2,,2,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319272467,2324270312,B0DBVTYFFB,,"Junior Baby Girl Romper, Patterned Baby Pink, 12 Months",EGP 205.26,0%,205.26,5,,5,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319280080,2324213812,B0DBVTZPF8,,"Junior Baby Boy Pajama Set, Peachy * Patterned White, 12 Months",EGP 242.32,0%,242.32,2,,2,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319277202,2324273824,B0DBVTZPHX,,"Junior Baby Girl Pajama Set, Pale Brown * Patterned Gray, 24 Months",EGP 259.43,0%,259.43,2,,2,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319270623,2324268312,B0DBVV2PNF,,"Junior Baby Girl Pajama Set, Pale Pink * Patterned White, 12 Months",EGP 242.32,0%,242.32,3,,3,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319274799,2324209406,B0DBVV5HXF,,"Junior Baby Boy Romper, Patterned Gray, 6 Months",EGP 222.37,0%,222.37,2,,2,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319274256,2324271624,B0DBVV8RNM,,"Junior Baby Girl Pajama Set, Salmon * Patterned Light Gray, 24 Months",EGP 242.32,0%,242.32,2,,2,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319276908,2324273724,B0DBVVBM8C,,"Junior Baby Girl Pajama Set, Pale Brown * Patterned Gray, 24 Months",EGP 242.32,0%,242.32,1,,1,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319274294,2324208803,B0DC3GC941,,"Junior Baby Boy Swaddle, Patterned Gray * Ercu, 3 Months",EGP 316.45,0%,316.45,1,,1,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319276007,2324273003,B0DC3J9JT3,,"Junior Baby Girl Blanket, Patterned Marble Blue * Nude Pink, 3 Months",EGP 202.41,0%,202.41,4,,4,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319274195,2324208603,B0DC3KCMPT,,"Junior Baby Boy Blanket, Patterned Gray * Ercu, 3 Months",EGP 202.41,0%,202.41,1,,1,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319271064,2324268703,B0DC3KWVM5,,"Junior Baby Girl Swaddle, Patterned White * Pale Pink, 3 Months",EGP 316.45,0%,316.45,2,,2,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319273501,2324271203,B0DC3MPS5N,,"Junior Baby Girl Mittens P/2, Patterned Baby Pink * Porpoise Gray, 3 Months",EGP 74.12,0%,74.12,1,,1,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319278193,2324211803,B0DC3MZ4RP,,"Junior Baby Boy Blanket, Patterned Beige * Ecru, 3 Months",EGP 202.41,0%,202.41,1,,1,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319274850,2324272303,B0DC3NCDYZ,,"Junior Baby Girl Mittens P/2, Orange * Patterned Gray, 3 Months",EGP 74.12,0%,74.12,4,,4,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319274607,2324271803,B0DC3PMLV3,,"Junior Baby Girl Blanket, Salmon * Patterned Light Gray, 3 Months",EGP 202.41,0%,202.41,3,,3,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319273259,2324270703,B0DC3QBJTB,,"Junior Baby Girl Blanket, Peachy * Patterned Baby Pink, 3 Months",EGP 202.41,0%,202.41,3,,3,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319273303,2324270803,B0DC3QCMQC,,"Junior Baby Girl Blanket, Patterned Baby pink * Peachy, 3 Months",EGP 202.41,0%,202.41,8,,8,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319279367,2324212903,B0DC3QDTYW,,"Junior Baby Boy Blanket, Indego * Patterned White, 3 Months",EGP 202.41,0%,202.41,3,,3,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319270982,2324268503,B0DC3QH2KZ,,"Junior Baby Girl Blanket, Pale Pink * Patterned White, 3 Months",EGP 202.41,0%,202.41,4,,4,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319273358,2324270903,B0DC3RQ5C4,,"Junior Baby Girl Swaddle, Patterned Baby Pink * Peachy, 3 Months",EGP 316.45,0%,316.45,3,,3,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319275543,2324209703,B0DC3SQNDT,,"Junior Baby Boy Blanket, Yellow * Blue Jay, 3 Months",EGP 202.41,0%,202.41,1,,1,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319275642,2324209903,B0DC3WQC5K,,"Junior Baby Boy Swaddle, Patterned Gray * Yellow, 3 Months",EGP 316.45,0%,316.45,1,,1,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319277257,2324273903,B0DC3XQ9ZW,,"Junior Baby Girl Blanket, Printed Nude Beige * Gray, 3 Months",EGP 202.41,0%,202.41,1,,1,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319277301,2324274003,B0DC47C122,,"Junior Baby Girl Blanket, Patterned Gray * Nude Beige, 3 Months",EGP 202.41,0%,202.41,1,,1,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319276151,2324273303,B0DC4937J6,,"Junior Baby Girl Mittens P/2, Patterned Marble Blue * Nude Pink, 3 Months",EGP 74.12,0%,74.12,6,,6,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319274652,2324271903,B0DC494T96,,"Junior Baby Girl Blanket, Patterned Light Gray * Salmon, 3 Months",EGP 202.41,0%,202.41,5,,5,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319270142,2324268003,B0DC5CT2LS,,"Junior Baby Girl Booties P/2, Yellow * Patterned White, 3 Months",EGP 145.39,0%,145.39,1,,1,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319299785,5225951410,B0DCZT2J6P,,"Junior Girl Plain Cotton Colon, 10 Years",EGP 82.68,0%,82.68,1,,1,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319300337,5225951204,B0DCZTJ3VC,,"Junior Girl Plain Cotton Colon, 4 Years",EGP 82.68,0%,82.68,1,,1,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319300122,5125901502,B0DCZTTV4C,,"Junior Baby Girl Cotton Plain Colon,2 Year, NAVY",EGP 68.42,0%,68.42,3,,3,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319299754,5225951504,B0DCZV12R7,,"Junior Girl Plain Cotton Colon, 4 Years",EGP 82.68,0%,82.68,1,,1,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319300368,5125901100,B0DCZW3KH1,,"Junior Baby Girl Cotton Plain Colon, 6 Months, White",EGP 68.42,0%,68.42,2,,2,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319299808,5225951406,B0DCZW4KC4,,"Junior Girl Plain Cotton Colon, 6 Years",EGP 82.68,0%,82.68,1,,1,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319300399,5225951104,B0DCZW7FDT,,"Junior Girl Plain Cotton Colon, 4 Years",EGP 82.68,0%,82.68,1,,1,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319300177,5125901400,B0DCZWDP4J,,"Junior Baby Girl Cotton Plain Colon, 6 Months, Black",EGP 68.42,0%,68.42,1,,1,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319300245,5125901102,B0DCZWGC5G,,"Junior Baby Girl Cotton Plain Colon,2 Year White",EGP 68.42,0%,68.42,2,,2,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319291857,2224179224,B0DFC9VK3B,,"Junior Baby Girl Printed Pajama Set, 24 Months",EGP 282.24,0%,282.24,9,,9,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319292861,2224182924,B0DFC9Y4W5,,"Junior's Baby Girl's Rounded Pajama Set, 24 Months",EGP 282.24,0%,282.24,2,,2,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319276175,2224173218,B0DFCB625B,,"Junior Baby Girl Printed Pajama Set, 18 Months",EGP 282.24,0%,282.24,4,,4,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319274676,2224172209,B0DFCB93PY,,"Junior Baby Girl Ruffled Printed Set, 9 Months",EGP 437.72,36%,282.24,2,,2,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319272436,2224170309,B0DFCBBC41,,"Junior 3pcs Baby Girl's cute patterned pants & Long sleeve Hooded ruffled jacket & Long sleeve jumpsuit, 9 Months",EGP 427.63,0%,427.63,2,,2,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319274478,2224172109,B0DFCBBWVG,,"Junior Baby Girl's Hooded Loose Casual Romper, 9 Months",EGP 282.24,0%,282.24,1,,1,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319291512,2224178112,B0DFCBNXL3,,"Junior Baby Girl Printed Pajama Set, 12 Months",EGP 282.24,0%,282.24,4,,4,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319292359,2224181024,B0DFCBP1CJ,,"Junior 3pcs Baby Girl's Striped Pattern pants With Hooded Long sleeve jacket & Long sleeve Ruffled Blouse, 24 Months",EGP 427.63,0%,427.63,2,,2,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319292199,2224180712,B0DFCBRGXQ,,"Junior Baby Girl Long Sleeve Striped Pattern Romber, 12 Months",EGP 256.58,0%,256.58,1,,1,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319276229,2224173224,B0DFCBS5QB,,"Junior Baby Girl Printed Pajama Set, 24 Months",EGP 282.24,0%,282.24,2,,2,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319282626,2224176124,B0DFCBSWTF,,"Junior Baby Girl Rounded Printed Set, 24 Months",EGP 282.24,0%,282.24,1,,1,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319274379,2224172103,B0DFCBX8RT,,"Junior Baby Girl's Hooded Loose Casual Romper, 3 Months",EGP 282.24,0%,282.24,2,,2,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319292670,2224182603,B0DFCBY5MN,,"Junior Baby Girl's Printed Hooded Footed Romper, 3 Months",EGP 282.24,0%,282.24,1,,1,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319274829,2224172224,B0DFCC42XS,,"Junior Baby Girl Ruffled Printed Set, 24 Months",EGP 282.24,0%,282.24,3,,3,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319277271,2224174024,B0DFCC4VY3,,"Junior Baby Girl Rounded Printed Set, 24 Months",EGP 282.24,0%,282.24,2,,2,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319282619,2224176118,B0DFCC6NCB,,"Junior Baby Girl Rounded Printed Set, 18 Months",EGP 282.24,0%,282.24,3,,3,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319277578,2224174124,B0DFCCH68W,,"Junior Baby Girl Hooded Printed Set, 24 Months",EGP 299.34,0%,299.34,4,,4,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319291062,2224131412,B0DFCCPGF6,,"Junior 3pcs Baby Boy's Pants & Hooded jacket & Long sleeve Jumpsuit, 12 Months",EGP 427.63,0%,427.63,2,,2,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
69VED3RS,6221319291802,2224179203,B0DFCCSL8Q,,"Junior Baby Girl Printed Pajama Set, 3 Months",EGP 282.24,0%,282.24,1,,1,0,0,03-ГЫУШУ-2025,14-ГЫУШУ-2025,Delivery,03-ГЫУШУ-2025,AC - Accepted: In stock,,399U9,SPX5,,Unconfirmed,02-ГЫУШУ-2025,NO,Prepaid,Invoice,,,142,EGP,7,1,1,,0.00,No
